Order_ID,Date,Hour,Restaurant,Item,Amount,Customer_ID
2507,2026-01-23,21,Cafe Himalaya,Coffee,80,C456
2508,2026-03-19,13,Tawang Kitchen,Burger,220,C252
2509,2026-02-17,15,Arunachal Treats,Veg Momos,150,C113
2510,2026-04-07,19,Highland Kitchen,Coffee,80,C347
2511,2026-01-16,18,Tawang Kitchen,Burger,220,C041
2512,2026-04-18,19,Bamboo Bowl,Pizza,350,C128
2513,2026-01-30,19,Bamboo Bowl,Veg Momos,150,C240
2514,2026-05-20,12,Snow Peak Diner,Chicken Momos,180,C280
2515,2026-01-13,15,Snow Peak Diner,Pizza,350,C053
2516,2026-02-03,18,Dragon Bites,Pizza,350,C249
2517,2026-02-16,17,Highland Kitchen,Spring Roll,120,C092
2518,2026-03-16,20,Bamboo Bowl,Coffee,80,C421
2519,2026-02-21,22,Dragon Bites,Thukpa,220,C433
2520,2026-03-15,18,Cafe Himalaya,Fried Rice,200,C028
2521,2026-04-24,12,Arunachal Treats,Chowmein,180,C114
2522,2026-02-28,21,Bamboo Bowl,Spring Roll,120,C105
2523,2026-05-28,18,Dragon Bites,Chowmein,180,C245
2524,2026-01-31,19,Mountain Cafe,Fried Rice,200,C452
2525,2026-03-25,19,Cafe Himalaya,Coffee,80,C423
2526,2026-05-27,19,Mountain Cafe,Chicken Momos,180,C416
2527,2026-05-01,19,Tawang Kitchen,Tea,40,C042
2528,2026-05-04,20,Snow Peak Diner,Fried Rice,200,C441
2529,2026-02-26,17,Snow Peak Diner,Veg Momos,150,C295
2530,2026-04-06,16,Arunachal Treats,Tea,40,C496
2531,2026-03-14,21,Mountain Cafe,Burger,220,C044
2532,2026-02-17,20,Cafe Himalaya,Pizza,350,C132
2533,2026-02-15,16,Snow Peak Diner,Chicken Momos,180,C246
2534,2026-02-07,17,Highland Kitchen,Coffee,80,C410
2535,2026-01-08,19,Bamboo Bowl,Coffee,80,C290
2536,2026-05-21,21,Cafe Himalaya,Thukpa,220,C480
2537,2026-03-05,19,Tawang Kitchen,Thukpa,220,C282
2538,2026-04-17,16,Momo Junction,Burger,220,C286
2539,2026-02-07,21,Tawang Kitchen,Coffee,80,C067
2540,2026-04-05,20,Snow Peak Diner,Spring Roll,120,C381
2541,2026-02-08,20,Momo Junction,Burger,220,C121
2542,2026-05-13,18,Momo Junction,Pizza,350,C152
2543,2026-02-03,16,Cafe Himalaya,Pizza,350,C418
2544,2026-05-25,18,Dragon Bites,Burger,220,C252
2545,2026-02-22,19,Cafe Himalaya,Tea,40,C468
2546,2026-03-07,21,Bamboo Bowl,Pizza,350,C147
2547,2026-05-02,19,Momo Junction,Chowmein,180,C342
2548,2026-01-27,19,Tawang Kitchen,Burger,220,C258
2549,2026-03-21,19,Snow Peak Diner,Spring Roll,120,C271
2550,2026-05-14,19,Dragon Bites,Fried Rice,200,C276
2551,2026-02-09,16,Taste of Tawang,Burger,220,C283
2552,2026-04-07,17,Tawang Kitchen,Pizza,350,C497
2553,2026-03-22,18,Bamboo Bowl,Chicken Momos,180,C098
2554,2026-05-21,17,Cafe Himalaya,Coffee,80,C148
2555,2026-01-23,18,Mountain Cafe,Fried Rice,200,C290
2556,2026-02-15,15,Mountain Cafe,Chicken Momos,180,C222
2557,2026-01-15,18,Dragon Bites,Tea,40,C295
2558,2026-01-18,20,Arunachal Treats,Chicken Momos,180,C424
2559,2026-04-07,19,Cafe Himalaya,Veg Momos,150,C312
2560,2026-02-25,19,Bamboo Bowl,Coffee,80,C210
2561,2026-04-29,18,Momo Junction,Coffee,80,C492
2562,2026-03-29,19,Snow Peak Diner,Pizza,350,C159
2563,2026-01-07,11,Cafe Himalaya,Coffee,80,C136
2564,2026-05-21,19,Dragon Bites,Tea,40,C027
2565,2026-01-25,20,Arunachal Treats,Coffee,80,C018
2566,2026-01-15,18,Momo Junction,Tea,40,C216
2567,2026-01-28,17,Cafe Himalaya,Coffee,80,C400
2568,2026-05-25,13,Mountain Cafe,Burger,220,C308
2569,2026-05-20,17,Cafe Himalaya,Tea,40,C379
2570,2026-05-07,19,Tawang Kitchen,Coffee,80,C322
2571,2026-01-25,18,Mountain Cafe,Coffee,80,C457
2572,2026-04-04,13,Arunachal Treats,Thukpa,220,C015
2573,2026-05-02,18,Cafe Himalaya,Veg Momos,150,C168
2574,2026-04-25,17,Highland Kitchen,Veg Momos,150,C364
2575,2026-05-15,21,Bamboo Bowl,Chicken Momos,180,C452
2576,2026-02-20,12,Taste of Tawang,Burger,220,C361
2577,2026-05-29,15,Momo Junction,Veg Momos,150,C242
2578,2026-02-17,18,Momo Junction,Coffee,80,C181
2579,2026-03-26,19,Bamboo Bowl,Chowmein,180,C115
2580,2026-02-12,13,Momo Junction,Veg Momos,150,C051
2581,2026-04-22,13,Taste of Tawang,Spring Roll,120,C072
2582,2026-02-18,16,Snow Peak Diner,Tea,40,C263
2583,2026-03-18,22,Cafe Himalaya,Veg Momos,150,C125
2584,2026-03-25,18,Dragon Bites,Chowmein,180,C079
2585,2026-04-16,19,Snow Peak Diner,Tea,40,C477
2586,2026-03-27,19,Dragon Bites,Coffee,80,C233
2587,2026-03-06,15,Momo Junction,Chicken Momos,180,C213
2588,2026-03-13,20,Mountain Cafe,Chowmein,180,C390
2589,2026-05-26,17,Taste of Tawang,Burger,220,C283
2590,2026-04-16,14,Momo Junction,Tea,40,C147
2591,2026-01-09,13,Arunachal Treats,Fried Rice,200,C155
2592,2026-05-08,21,Arunachal Treats,Thukpa,220,C481
2593,2026-02-13,17,Taste of Tawang,Coffee,80,C386
2594,2026-02-25,21,Bamboo Bowl,Tea,40,C235
2595,2026-04-10,15,Tawang Kitchen,Chicken Momos,180,C045
2596,2026-05-19,20,Mountain Cafe,Chicken Momos,180,C236
2597,2026-04-15,12,Highland Kitchen,Chowmein,180,C339
2598,2026-05-13,18,Highland Kitchen,Chowmein,180,C475
2599,2026-02-18,20,Tawang Kitchen,Pizza,350,C348
2600,2026-02-27,17,Tawang Kitchen,Spring Roll,120,C026
2601,2026-03-18,22,Snow Peak Diner,Pizza,350,C325
2602,2026-01-23,21,Cafe Himalaya,Fried Rice,200,C087
2603,2026-01-11,16,Cafe Himalaya,Fried Rice,200,C450
2604,2026-04-09,20,Tawang Kitchen,Chowmein,180,C028
2605,2026-04-12,20,Snow Peak Diner,Fried Rice,200,C451
2606,2026-03-07,19,Taste of Tawang,Fried Rice,200,C338
2607,2026-04-05,21,Highland Kitchen,Burger,220,C492
2608,2026-01-09,21,Tawang Kitchen,Veg Momos,150,C309
2609,2026-02-09,18,Dragon Bites,Coffee,80,C456
2610,2026-02-02,13,Cafe Himalaya,Chowmein,180,C309
2611,2026-03-19,17,Cafe Himalaya,Chicken Momos,180,C122
2612,2026-03-31,17,Taste of Tawang,Tea,40,C463
2613,2026-05-29,15,Highland Kitchen,Pizza,350,C141
2614,2026-01-30,19,Taste of Tawang,Coffee,80,C050
2615,2026-03-17,17,Cafe Himalaya,Fried Rice,200,C314
2616,2026-04-04,18,Momo Junction,Thukpa,220,C320
2617,2026-04-08,20,Highland Kitchen,Chicken Momos,180,C072
2618,2026-04-22,19,Bamboo Bowl,Veg Momos,150,C468
2619,2026-01-25,12,Cafe Himalaya,Coffee,80,C374
2620,2026-02-09,12,Momo Junction,Spring Roll,120,C263
2621,2026-05-27,21,Snow Peak Diner,Coffee,80,C161
2622,2026-03-19,17,Taste of Tawang,Chicken Momos,180,C028
2623,2026-02-07,20,Arunachal Treats,Pizza,350,C092
2624,2026-01-06,18,Mountain Cafe,Chicken Momos,180,C299
2625,2026-01-14,12,Momo Junction,Burger,220,C154
2626,2026-05-20,11,Mountain Cafe,Burger,220,C010
2627,2026-01-21,11,Arunachal Treats,Fried Rice,200,C341
2628,2026-01-05,18,Arunachal Treats,Chowmein,180,C402
2629,2026-03-13,21,Dragon Bites,Chowmein,180,C074
2630,2026-01-24,17,Snow Peak Diner,Burger,220,C224
2631,2026-02-07,15,Snow Peak Diner,Coffee,80,C499
2632,2026-03-16,13,Bamboo Bowl,Chicken Momos,180,C124
2633,2026-02-12,19,Taste of Tawang,Fried Rice,200,C175
2634,2026-01-20,21,Tawang Kitchen,Tea,40,C244
2635,2026-01-24,13,Dragon Bites,Pizza,350,C028
2636,2026-01-23,17,Cafe Himalaya,Spring Roll,120,C419
2637,2026-02-07,18,Highland Kitchen,Tea,40,C350
2638,2026-02-07,16,Bamboo Bowl,Chowmein,180,C114
2639,2026-01-05,15,Taste of Tawang,Pizza,350,C462
2640,2026-05-22,20,Bamboo Bowl,Veg Momos,150,C026
2641,2026-05-24,21,Cafe Himalaya,Pizza,350,C354
2642,2026-05-16,15,Bamboo Bowl,Coffee,80,C411
2643,2026-04-30,21,Taste of Tawang,Thukpa,220,C342
2644,2026-01-12,21,Bamboo Bowl,Veg Momos,150,C345
2645,2026-03-15,18,Cafe Himalaya,Spring Roll,120,C413
2646,2026-05-17,17,Arunachal Treats,Fried Rice,200,C142
2647,2026-03-14,11,Snow Peak Diner,Chowmein,180,C054
2648,2026-04-21,13,Bamboo Bowl,Burger,220,C019
2649,2026-02-19,19,Snow Peak Diner,Veg Momos,150,C185
2650,2026-02-20,18,Highland Kitchen,Burger,220,C081
2651,2026-01-19,18,Momo Junction,Fried Rice,200,C249
2652,2026-01-07,20,Arunachal Treats,Burger,220,C094
2653,2026-04-17,12,Snow Peak Diner,Chicken Momos,180,C170
2654,2026-01-13,16,Highland Kitchen,Spring Roll,120,C051
2655,2026-04-23,14,Arunachal Treats,Pizza,350,C003
2656,2026-04-08,19,Snow Peak Diner,Spring Roll,120,C279
2657,2026-03-09,11,Taste of Tawang,Chicken Momos,180,C489
2658,2026-04-21,20,Snow Peak Diner,Tea,40,C469
2659,2026-02-24,19,Snow Peak Diner,Thukpa,220,C311
2660,2026-01-26,13,Taste of Tawang,Thukpa,220,C335
2661,2026-03-06,16,Taste of Tawang,Tea,40,C236
2662,2026-01-26,21,Cafe Himalaya,Fried Rice,200,C027
2663,2026-03-26,17,Dragon Bites,Fried Rice,200,C099
2664,2026-01-12,19,Arunachal Treats,Burger,220,C038
2665,2026-03-01,20,Dragon Bites,Chowmein,180,C180
2666,2026-01-21,16,Mountain Cafe,Fried Rice,200,C146
2667,2026-04-29,18,Cafe Himalaya,Thukpa,220,C140
2668,2026-04-23,20,Tawang Kitchen,Pizza,350,C314
2669,2026-05-29,20,Cafe Himalaya,Burger,220,C339
2670,2026-04-20,17,Bamboo Bowl,Tea,40,C219
2671,2026-04-10,18,Dragon Bites,Tea,40,C289
2672,2026-05-28,11,Highland Kitchen,Veg Momos,150,C415
2673,2026-02-10,19,Taste of Tawang,Fried Rice,200,C191
2674,2026-01-16,14,Highland Kitchen,Fried Rice,200,C142
2675,2026-04-08,17,Arunachal Treats,Fried Rice,200,C312
2676,2026-02-15,20,Cafe Himalaya,Coffee,80,C084
2677,2026-03-12,21,Dragon Bites,Chicken Momos,180,C401
2678,2026-02-14,18,Tawang Kitchen,Pizza,350,C373
2679,2026-04-09,20,Bamboo Bowl,Fried Rice,200,C478
2680,2026-03-09,19,Mountain Cafe,Fried Rice,200,C186
2681,2026-05-14,11,Cafe Himalaya,Thukpa,220,C220
2682,2026-04-10,12,Momo Junction,Pizza,350,C328
2683,2026-05-17,19,Dragon Bites,Spring Roll,120,C463
2684,2026-02-12,19,Cafe Himalaya,Veg Momos,150,C047
2685,2026-03-04,14,Taste of Tawang,Tea,40,C101
2686,2026-04-17,20,Taste of Tawang,Chowmein,180,C216
2687,2026-04-26,13,Taste of Tawang,Pizza,350,C419
2688,2026-03-19,15,Snow Peak Diner,Pizza,350,C472
2689,2026-01-15,17,Tawang Kitchen,Pizza,350,C342
2690,2026-04-28,14,Dragon Bites,Fried Rice,200,C312
2691,2026-01-16,17,Momo Junction,Chowmein,180,C348
2692,2026-04-15,21,Taste of Tawang,Thukpa,220,C420
2693,2026-02-19,21,Snow Peak Diner,Chicken Momos,180,C441
2694,2026-01-28,15,Cafe Himalaya,Spring Roll,120,C041
2695,2026-03-30,22,Arunachal Treats,Burger,220,C418
2696,2026-05-03,16,Taste of Tawang,Tea,40,C263
2697,2026-04-21,21,Momo Junction,Chowmein,180,C207
2698,2026-01-24,18,Highland Kitchen,Spring Roll,120,C494
2699,2026-05-02,11,Arunachal Treats,Spring Roll,120,C206
2700,2026-04-22,19,Taste of Tawang,Veg Momos,150,C071
2701,2026-04-28,19,Bamboo Bowl,Spring Roll,120,C455
2702,2026-01-27,19,Tawang Kitchen,Thukpa,220,C084
2703,2026-02-12,20,Mountain Cafe,Tea,40,C447
2704,2026-02-13,13,Bamboo Bowl,Pizza,350,C454
2705,2026-02-28,17,Snow Peak Diner,Thukpa,220,C342
2706,2026-04-22,15,Snow Peak Diner,Chicken Momos,180,C113
2707,2026-03-01,19,Highland Kitchen,Veg Momos,150,C258
2708,2026-04-01,13,Bamboo Bowl,Veg Momos,150,C245
2709,2026-02-25,22,Bamboo Bowl,Chowmein,180,C412
2710,2026-01-04,13,Dragon Bites,Thukpa,220,C387
2711,2026-01-17,22,Arunachal Treats,Chicken Momos,180,C147
2712,2026-04-20,18,Tawang Kitchen,Tea,40,C464
2713,2026-04-01,20,Dragon Bites,Coffee,80,C178
2714,2026-02-25,11,Taste of Tawang,Thukpa,220,C228
2715,2026-02-01,21,Highland Kitchen,Pizza,350,C193
2716,2026-01-20,21,Snow Peak Diner,Spring Roll,120,C290
2717,2026-05-07,22,Bamboo Bowl,Coffee,80,C137
2718,2026-04-08,20,Dragon Bites,Chowmein,180,C345
2719,2026-01-13,20,Momo Junction,Thukpa,220,C499
2720,2026-01-13,13,Momo Junction,Chicken Momos,180,C353
2721,2026-04-06,18,Snow Peak Diner,Spring Roll,120,C339
2722,2026-02-13,20,Taste of Tawang,Fried Rice,200,C149
2723,2026-02-11,19,Highland Kitchen,Thukpa,220,C244
2724,2026-05-25,19,Arunachal Treats,Chicken Momos,180,C381
2725,2026-02-22,11,Snow Peak Diner,Burger,220,C213
2726,2026-04-15,19,Tawang Kitchen,Chowmein,180,C147
2727,2026-03-22,19,Taste of Tawang,Tea,40,C326
2728,2026-05-10,19,Taste of Tawang,Spring Roll,120,C240
2729,2026-05-13,18,Mountain Cafe,Fried Rice,200,C350
2730,2026-01-15,15,Momo Junction,Fried Rice,200,C333
2731,2026-02-15,21,Mountain Cafe,Spring Roll,120,C009
2732,2026-02-11,19,Taste of Tawang,Thukpa,220,C084
2733,2026-05-30,18,Taste of Tawang,Chowmein,180,C061
2734,2026-05-09,13,Tawang Kitchen,Chowmein,180,C122
2735,2026-04-13,11,Arunachal Treats,Fried Rice,200,C113
2736,2026-03-11,18,Highland Kitchen,Fried Rice,200,C495
2737,2026-04-08,12,Mountain Cafe,Tea,40,C108
2738,2026-03-08,19,Arunachal Treats,Fried Rice,200,C395
2739,2026-01-25,12,Cafe Himalaya,Spring Roll,120,C421
2740,2026-04-06,21,Arunachal Treats,Fried Rice,200,C456
2741,2026-04-16,18,Dragon Bites,Pizza,350,C307
2742,2026-01-20,13,Highland Kitchen,Pizza,350,C358
2743,2026-02-28,13,Cafe Himalaya,Thukpa,220,C117
2744,2026-01-14,13,Mountain Cafe,Burger,220,C293
2745,2026-01-16,22,Bamboo Bowl,Chowmein,180,C398
2746,2026-01-15,18,Dragon Bites,Fried Rice,200,C360
2747,2026-04-06,20,Mountain Cafe,Chicken Momos,180,C197
2748,2026-05-28,13,Bamboo Bowl,Fried Rice,200,C306
2749,2026-05-10,22,Dragon Bites,Veg Momos,150,C189
2750,2026-01-14,19,Snow Peak Diner,Thukpa,220,C261
2751,2026-04-23,20,Momo Junction,Chowmein,180,C079
2752,2026-01-22,21,Tawang Kitchen,Burger,220,C204
2753,2026-01-17,18,Taste of Tawang,Thukpa,220,C210
2754,2026-05-26,20,Snow Peak Diner,Burger,220,C080
2755,2026-02-27,19,Tawang Kitchen,Veg Momos,150,C135
2756,2026-01-10,20,Mountain Cafe,Veg Momos,150,C083
2757,2026-05-22,21,Mountain Cafe,Burger,220,C018
2758,2026-02-07,19,Snow Peak Diner,Burger,220,C483
2759,2026-01-19,19,Tawang Kitchen,Burger,220,C066
2760,2026-04-08,20,Cafe Himalaya,Spring Roll,120,C344
2761,2026-04-15,12,Dragon Bites,Chicken Momos,180,C275
2762,2026-02-26,20,Taste of Tawang,Tea,40,C298
2763,2026-04-26,18,Momo Junction,Tea,40,C005
2764,2026-04-18,19,Arunachal Treats,Thukpa,220,C357
2765,2026-03-16,18,Snow Peak Diner,Tea,40,C281
2766,2026-04-25,12,Dragon Bites,Veg Momos,150,C010
2767,2026-02-19,19,Dragon Bites,Tea,40,C158
2768,2026-01-31,11,Momo Junction,Veg Momos,150,C177
2769,2026-02-04,21,Tawang Kitchen,Veg Momos,150,C230
2770,2026-04-25,14,Momo Junction,Burger,220,C055
2771,2026-01-08,19,Bamboo Bowl,Burger,220,C258
2772,2026-05-14,13,Highland Kitchen,Chowmein,180,C036
2773,2026-02-22,19,Bamboo Bowl,Spring Roll,120,C370
2774,2026-05-10,19,Dragon Bites,Chicken Momos,180,C419
2775,2026-05-23,22,Taste of Tawang,Spring Roll,120,C212
2776,2026-03-16,21,Tawang Kitchen,Thukpa,220,C443
2777,2026-02-11,19,Momo Junction,Chowmein,180,C194
2778,2026-03-18,18,Momo Junction,Veg Momos,150,C450
2779,2026-01-28,13,Bamboo Bowl,Spring Roll,120,C337
2780,2026-04-06,11,Highland Kitchen,Fried Rice,200,C494
2781,2026-03-19,19,Cafe Himalaya,Pizza,350,C137
2782,2026-03-05,15,Highland Kitchen,Chowmein,180,C478
2783,2026-01-04,13,Highland Kitchen,Coffee,80,C409
2784,2026-03-11,19,Snow Peak Diner,Chowmein,180,C265
2785,2026-04-15,20,Snow Peak Diner,Pizza,350,C495
2786,2026-01-15,18,Bamboo Bowl,Burger,220,C134
2787,2026-02-26,13,Highland Kitchen,Burger,220,C403
2788,2026-04-17,20,Mountain Cafe,Spring Roll,120,C146
2789,2026-04-17,18,Cafe Himalaya,Thukpa,220,C178
2790,2026-03-20,18,Arunachal Treats,Thukpa,220,C247
2791,2026-01-29,21,Highland Kitchen,Pizza,350,C013
2792,2026-02-19,12,Momo Junction,Tea,40,C372
2793,2026-03-26,11,Momo Junction,Chicken Momos,180,C193
2794,2026-04-07,20,Mountain Cafe,Thukpa,220,C172
2795,2026-02-08,11,Highland Kitchen,Chicken Momos,180,C172
2796,2026-03-18,21,Cafe Himalaya,Fried Rice,200,C286
2797,2026-02-21,14,Snow Peak Diner,Pizza,350,C105
2798,2026-02-08,19,Arunachal Treats,Veg Momos,150,C321
2799,2026-03-20,13,Tawang Kitchen,Fried Rice,200,C018
2800,2026-01-05,20,Highland Kitchen,Chicken Momos,180,C330
2801,2026-01-05,17,Tawang Kitchen,Pizza,350,C351
2802,2026-04-02,20,Cafe Himalaya,Tea,40,C271
2803,2026-01-15,12,Taste of Tawang,Chowmein,180,C053
2804,2026-04-12,14,Tawang Kitchen,Chowmein,180,C288
2805,2026-03-24,22,Dragon Bites,Chowmein,180,C270
2806,2026-02-03,17,Taste of Tawang,Pizza,350,C199
2807,2026-05-21,18,Snow Peak Diner,Burger,220,C265
2808,2026-02-05,18,Mountain Cafe,Tea,40,C482
2809,2026-01-23,19,Bamboo Bowl,Burger,220,C361
2810,2026-01-15,16,Momo Junction,Burger,220,C110
2811,2026-03-10,20,Momo Junction,Coffee,80,C206
2812,2026-01-06,17,Cafe Himalaya,Pizza,350,C483
2813,2026-05-11,11,Dragon Bites,Burger,220,C353
2814,2026-02-02,11,Arunachal Treats,Spring Roll,120,C140
2815,2026-02-13,20,Taste of Tawang,Thukpa,220,C352
2816,2026-04-30,20,Mountain Cafe,Chowmein,180,C021
2817,2026-01-21,21,Arunachal Treats,Burger,220,C390
2818,2026-03-17,18,Cafe Himalaya,Thukpa,220,C065
2819,2026-02-03,15,Mountain Cafe,Fried Rice,200,C426
2820,2026-01-06,17,Arunachal Treats,Fried Rice,200,C258
2821,2026-03-31,19,Highland Kitchen,Spring Roll,120,C087
2822,2026-03-11,21,Tawang Kitchen,Spring Roll,120,C030
2823,2026-02-24,19,Dragon Bites,Chowmein,180,C105
2824,2026-01-22,20,Taste of Tawang,Burger,220,C149
2825,2026-02-12,17,Dragon Bites,Pizza,350,C275
2826,2026-05-19,20,Dragon Bites,Chowmein,180,C301
2827,2026-03-28,16,Mountain Cafe,Pizza,350,C352
2828,2026-04-12,18,Tawang Kitchen,Spring Roll,120,C213
2829,2026-04-22,19,Highland Kitchen,Burger,220,C271
2830,2026-03-29,14,Highland Kitchen,Chicken Momos,180,C494
2831,2026-02-11,19,Cafe Himalaya,Spring Roll,120,C144
2832,2026-03-19,19,Taste of Tawang,Thukpa,220,C484
2833,2026-03-31,19,Snow Peak Diner,Chowmein,180,C211
2834,2026-03-27,19,Highland Kitchen,Spring Roll,120,C446
2835,2026-05-16,13,Cafe Himalaya,Pizza,350,C047
2836,2026-01-05,18,Dragon Bites,Pizza,350,C340
2837,2026-01-30,20,Dragon Bites,Chowmein,180,C430
2838,2026-01-31,18,Snow Peak Diner,Chowmein,180,C473
2839,2026-05-20,19,Dragon Bites,Fried Rice,200,C437
2840,2026-04-19,14,Tawang Kitchen,Tea,40,C176
2841,2026-05-06,18,Tawang Kitchen,Chowmein,180,C189
2842,2026-05-02,20,Cafe Himalaya,Veg Momos,150,C156
2843,2026-02-24,17,Snow Peak Diner,Coffee,80,C403
2844,2026-01-29,19,Highland Kitchen,Fried Rice,200,C091
2845,2026-01-29,19,Mountain Cafe,Chicken Momos,180,C307
2846,2026-05-08,20,Dragon Bites,Chowmein,180,C128
2847,2026-01-06,14,Arunachal Treats,Burger,220,C137
2848,2026-02-07,18,Arunachal Treats,Burger,220,C475
2849,2026-02-18,22,Taste of Tawang,Fried Rice,200,C245
2850,2026-02-08,16,Arunachal Treats,Chicken Momos,180,C001
2851,2026-05-16,15,Mountain Cafe,Thukpa,220,C008
2852,2026-01-19,19,Bamboo Bowl,Chicken Momos,180,C414
2853,2026-02-24,14,Arunachal Treats,Pizza,350,C438
2854,2026-01-13,12,Bamboo Bowl,Tea,40,C368
2855,2026-02-14,18,Mountain Cafe,Tea,40,C207
2856,2026-01-07,20,Dragon Bites,Burger,220,C307
2857,2026-04-06,11,Snow Peak Diner,Pizza,350,C288
2858,2026-02-27,21,Dragon Bites,Spring Roll,120,C050
2859,2026-03-27,14,Arunachal Treats,Pizza,350,C213
2860,2026-04-27,20,Bamboo Bowl,Veg Momos,150,C205
2861,2026-05-17,13,Taste of Tawang,Thukpa,220,C054
2862,2026-01-02,18,Momo Junction,Chicken Momos,180,C386
2863,2026-05-22,12,Highland Kitchen,Coffee,80,C049
2864,2026-05-29,20,Snow Peak Diner,Coffee,80,C223
2865,2026-01-16,12,Snow Peak Diner,Chowmein,180,C361
2866,2026-02-04,19,Arunachal Treats,Veg Momos,150,C347
2867,2026-04-14,19,Dragon Bites,Chicken Momos,180,C031
2868,2026-04-15,21,Dragon Bites,Chowmein,180,C243
2869,2026-02-28,12,Cafe Himalaya,Tea,40,C291
2870,2026-04-22,21,Tawang Kitchen,Chicken Momos,180,C145
2871,2026-03-31,16,Dragon Bites,Veg Momos,150,C351
2872,2026-01-10,13,Cafe Himalaya,Spring Roll,120,C016
2873,2026-05-09,12,Taste of Tawang,Pizza,350,C309
2874,2026-02-18,22,Mountain Cafe,Fried Rice,200,C091
2875,2026-03-20,20,Bamboo Bowl,Coffee,80,C111
2876,2026-02-27,20,Dragon Bites,Coffee,80,C132
2877,2026-05-11,14,Cafe Himalaya,Fried Rice,200,C161
2878,2026-04-27,13,Snow Peak Diner,Chicken Momos,180,C050
2879,2026-05-18,20,Highland Kitchen,Fried Rice,200,C220
2880,2026-02-18,13,Mountain Cafe,Pizza,350,C285
2881,2026-03-23,13,Dragon Bites,Pizza,350,C443
2882,2026-05-18,19,Mountain Cafe,Chicken Momos,180,C058
2883,2026-01-01,18,Momo Junction,Chowmein,180,C473
2884,2026-01-31,17,Mountain Cafe,Pizza,350,C309
2885,2026-04-05,22,Cafe Himalaya,Spring Roll,120,C023
2886,2026-05-23,20,Bamboo Bowl,Pizza,350,C148
2887,2026-05-01,22,Snow Peak Diner,Coffee,80,C018
2888,2026-05-23,19,Arunachal Treats,Thukpa,220,C231
2889,2026-05-15,20,Highland Kitchen,Thukpa,220,C446
2890,2026-03-09,12,Taste of Tawang,Spring Roll,120,C193
2891,2026-04-19,15,Bamboo Bowl,Chicken Momos,180,C329
2892,2026-05-02,15,Mountain Cafe,Burger,220,C335
2893,2026-01-10,14,Momo Junction,Chowmein,180,C262
2894,2026-01-29,17,Tawang Kitchen,Veg Momos,150,C189
2895,2026-03-09,17,Momo Junction,Pizza,350,C297
2896,2026-04-23,20,Cafe Himalaya,Tea,40,C448
2897,2026-05-28,21,Cafe Himalaya,Veg Momos,150,C499
2898,2026-02-03,21,Tawang Kitchen,Chowmein,180,C318
2899,2026-05-11,21,Taste of Tawang,Coffee,80,C248
2900,2026-03-20,20,Highland Kitchen,Burger,220,C032
2901,2026-02-08,18,Momo Junction,Tea,40,C232
2902,2026-05-28,14,Dragon Bites,Pizza,350,C077
2903,2026-04-26,19,Taste of Tawang,Chicken Momos,180,C032
2904,2026-04-05,11,Bamboo Bowl,Thukpa,220,C333
2905,2026-01-10,14,Highland Kitchen,Tea,40,C116
2906,2026-03-20,18,Highland Kitchen,Burger,220,C372
2907,2026-04-19,22,Cafe Himalaya,Coffee,80,C013
2908,2026-01-15,17,Arunachal Treats,Chicken Momos,180,C331
2909,2026-04-05,21,Dragon Bites,Coffee,80,C308
2910,2026-03-25,18,Arunachal Treats,Spring Roll,120,C157
2911,2026-01-21,20,Highland Kitchen,Tea,40,C233
2912,2026-05-26,15,Arunachal Treats,Burger,220,C385
2913,2026-04-17,16,Momo Junction,Chicken Momos,180,C303
2914,2026-02-01,12,Cafe Himalaya,Fried Rice,200,C161
2915,2026-01-23,11,Dragon Bites,Spring Roll,120,C194
2916,2026-04-20,19,Bamboo Bowl,Fried Rice,200,C071
2917,2026-01-29,19,Tawang Kitchen,Pizza,350,C228
2918,2026-02-14,18,Dragon Bites,Tea,40,C306
2919,2026-05-02,16,Snow Peak Diner,Chicken Momos,180,C015
2920,2026-01-10,12,Snow Peak Diner,Chicken Momos,180,C429
2921,2026-01-04,19,Bamboo Bowl,Veg Momos,150,C468
2922,2026-02-24,20,Momo Junction,Coffee,80,C327
2923,2026-01-12,18,Dragon Bites,Spring Roll,120,C409
2924,2026-03-24,13,Highland Kitchen,Chowmein,180,C369
2925,2026-04-30,19,Taste of Tawang,Tea,40,C045
2926,2026-01-14,20,Taste of Tawang,Pizza,350,C015
2927,2026-05-07,20,Snow Peak Diner,Chowmein,180,C352
2928,2026-04-15,14,Highland Kitchen,Chowmein,180,C351
2929,2026-01-06,20,Highland Kitchen,Fried Rice,200,C259
2930,2026-01-15,21,Highland Kitchen,Chicken Momos,180,C479
2931,2026-02-08,11,Mountain Cafe,Tea,40,C250
2932,2026-02-21,15,Mountain Cafe,Thukpa,220,C156
2933,2026-01-30,11,Bamboo Bowl,Spring Roll,120,C351
2934,2026-05-07,17,Momo Junction,Chowmein,180,C091
2935,2026-02-22,21,Snow Peak Diner,Coffee,80,C271
2936,2026-03-10,20,Momo Junction,Chicken Momos,180,C075
2937,2026-02-11,13,Cafe Himalaya,Veg Momos,150,C183
2938,2026-01-16,13,Taste of Tawang,Chowmein,180,C107
2939,2026-01-27,17,Taste of Tawang,Veg Momos,150,C197
2940,2026-03-27,13,Arunachal Treats,Burger,220,C355
2941,2026-04-09,14,Bamboo Bowl,Fried Rice,200,C320
2942,2026-04-24,19,Bamboo Bowl,Fried Rice,200,C040
